Time , PGN , Source Adress , Destionation Address , Prioirty , Data
1547753840.807532 , 61444 , 255 , 0 , 3 , F0 FF 7D 00 00 FF FF FF 
1547753840.810659 , 60160 , 255 , 0 , 7 , 01 20 1C DD 68 42 DC A0 
1547753840.817535 , 61443 , 255 , 0 , 3 , FF 00 00 FF 06 FF FF FF 
1547753840.818108 , 61184 , 255 , 0 , 3 , 64 06 00 7D FF FF FF FF 
1547753840.818704 , 65266 , 255 , 0 , 6 , 00 00 FF FF FF FF FF FF 
1547753840.827532 , 61444 , 255 , 0 , 3 , F0 FF 7D 00 00 FF FF FF 
1547753840.837531 , 61443 , 255 , 0 , 3 , FF 00 00 FF 06 FF FF FF 
1547753840.838108 , 61184 , 255 , 0 , 3 , 64 06 00 7D FF FF FF FF 
1547753840.838681 , 61184 , 6 , 0 , 6 , 64 0E 0D 02 FF FF FF FF 
1547753840.847584 , 61444 , 255 , 0 , 3 , F0 FF 7D 00 00 FF FF FF 
1547753840.857533 , 61443 , 255 , 0 , 3 , FF 00 00 FF 06 FF FF FF 
1547753840.858109 , 61184 , 255 , 0 , 3 , 64 06 00 7D FF FF FF FF 
1547753840.858681 , 61184 , 255 , 0 , 6 , 64 10 0B 0B 00 00 00 7D 
1547753840.859259 , 65270 , 255 , 0 , 6 , FF 00 45 FF 00 FF FF FF 
1547753840.859808 , 60160 , 255 , 0 , 7 , 02 0F D5 8D 20 E3 7A 31 
1547753840.867567 , 61444 , 255 , 0 , 3 , F0 FF 7D 00 00 FF FF FF 
1547753840.877511 , 61184 , 250 , 0 , 6 , 64 01 FF 00 00 FF FF FF 
1547753840.878086 , 61184 , 255 , 0 , 3 , 64 06 00 7D FF FF FF FF 
1547753840.878658 , 61443 , 255 , 0 , 3 , FF 00 00 FF 06 FF FF FF 
1547753840.887543 , 61444 , 255 , 0 , 3 , F0 FF 7D 00 00 FF FF FF 
1547753840.897532 , 61443 , 255 , 0 , 3 , FF 00 00 FF 06 FF FF FF 
1547753840.898109 , 61184 , 255 , 0 , 3 , 64 06 00 7D FF FF FF FF 
1547753840.907589 , 61444 , 255 , 0 , 3 , F0 FF 7D 00 00 FF FF FF 
1547753840.910761 , 60160 , 255 , 0 , 7 , 03 F1 C0 44 FF FF 04 01 
1547753840.917542 , 61443 , 255 , 0 , 3 , FF 00 00 FF 06 FF FF FF 
1547753840.918135 , 61184 , 255 , 0 , 3 , 64 06 00 7D FF FF FF FF 
1547753840.918707 , 65266 , 255 , 0 , 6 , 00 00 FF FF FF FF FF FF 
1547753840.927588 , 61444 , 255 , 0 , 3 , F0 FF 7D 00 00 FF FF FF 
1547753840.937573 , 61443 , 255 , 0 , 3 , FF 00 00 FF 06 FF FF FF 
1547753840.938149 , 61184 , 255 , 0 , 3 , 64 06 00 7D FF FF FF FF 
1547753840.93872 , 126720 , 6 , 3 , 3 , 01 01 FF FF FF FF FF F5 
1547753840.93927 , 61184 , 0 , 6 , 1 , 64 15 10 F0 00 00 93 0E 
1547753840.939872 , 0 , 0 , 6 , 3 , 30 FF FF FF F8 FF FF FF 
1547753840.940445 , 61184 , 6 , 0 , 6 , 64 0E 17 06 FF FF FF FF 
1547753840.947627 , 61444 , 255 , 0 , 3 , F0 FF 7D 00 00 FF FF FF 
1547753840.957546 , 61443 , 255 , 0 , 3 , FF 00 00 FF 06 FF FF FF 
1547753840.958122 , 61184 , 255 , 0 , 3 , 64 06 00 7D FF FF FF FF 
1547753840.958678 , 126720 , 6 , 71 , 3 , 01 04 FF FF FF FF FF F1 
1547753840.959228 , 61184 , 0 , 6 , 1 , 64 15 10 F0 00 00 93 0E 
1547753840.959848 , 126720 , 6 , 3 , 3 , 01 01 FF FF FF FF FF F5 
1547753840.96042 , 60928 , 255 , 0 , 6 , 56 F5 29 04 00 00 02 20 
1547753840.960971 , 65534 , 255 , 6 , 3 , 5C 27 1D 27 1D FF FF FF 
1547753840.961569 , 61184 , 255 , 0 , 6 , 64 10 0B 0B 00 00 00 7D 
1547753840.962109 , 65531 , 255 , 6 , 6 , 00 05 7D F8 FF FF FF FF 
1547753840.962659 , 60160 , 255 , 0 , 7 , 04 20 4E 00 01 FA C9 FA 
1547753840.963054 , 59904 , 255 , 71 , 6 , 00 EE 00 
1547753840.967556 , 61444 , 255 , 0 , 3 , F0 FF 7D 00 00 FF FF FF 
1547753840.977533 , 61443 , 255 , 0 , 3 , FF 00 00 FF 06 FF FF FF 
1547753840.978154 , 61184 , 255 , 0 , 3 , 64 06 00 7D FF FF FF FF 
1547753840.978724 , 126720 , 6 , 3 , 3 , 01 01 FF FF FF FF FF F5 
1547753840.979253 , 61184 , 0 , 6 , 1 , 64 15 10 F0 00 00 93 0E 
1547753840.979831 , 65262 , 255 , 0 , 6 , 4F 41 FF FF FF FF FF FF 
1547753840.987626 , 61444 , 255 , 0 , 3 , F0 FF 7D 00 00 FF FF FF 
1547753840.997553 , 61443 , 255 , 0 , 3 , FF 00 00 FF 06 FF FF FF 
1547753840.998126 , 61184 , 255 , 0 , 3 , 64 06 00 7D FF FF FF FF 
1547753840.998722 , 126720 , 6 , 3 , 3 , 01 01 FF FF FF FF FF F5 
1547753840.999274 , 61184 , 0 , 6 , 1 , 64 15 10 F0 00 00 93 0E 
1547753840.99985 , 65097 , 255 , 71 , 3 , FF FF FF FF FF FF FF FF 
1547753841.000447 , 65091 , 255 , 71 , 3 , FF FF FF FF FF FF FF FF 
1547753841.001049 , 65092 , 255 , 71 , 3 , 00 00 FF FF 3F FF FF FF 
1547753841.007561 , 61444 , 255 , 0 , 3 , F0 FF 7D 00 00 FF FF FF 
1547753841.008131 , 65247 , 255 , 0 , 6 , 7D 26 1D FF FF FF FF FF 
1547753841.011007 , 60928 , 255 , 0 , 6 , 56 F5 29 04 00 00 02 20 
1547753841.011584 , 60160 , 255 , 0 , 7 , 05 C0 5D 00 00 FF FF FF 
1547753841.017598 , 61443 , 255 , 0 , 3 , FF 00 00 FF 07 FF FF FF 
1547753841.018142 , 61184 , 255 , 0 , 3 , 64 06 00 7D FF FF FF FF 
1547753841.018773 , 126720 , 6 , 3 , 3 , 01 01 FF FF FF FF FF F5 
1547753841.019321 , 61184 , 0 , 6 , 1 , 64 15 10 F0 00 00 93 0E 
1547753841.019898 , 65266 , 255 , 0 , 6 , 00 00 FF FF FF FF FF FF 
1547753841.02763 , 61444 , 255 , 0 , 3 , F0 FF 7D 00 00 FF FF FF 
1547753841.037555 , 61443 , 255 , 0 , 3 , FF 00 00 FF 06 FF FF FF 
1547753841.038151 , 61184 , 255 , 0 , 3 , 64 06 00 7D FF FF FF FF 
1547753841.038723 , 126720 , 6 , 3 , 3 , 01 01 FF FF FF FF FF F5 
1547753841.039232 , 61184 , 0 , 6 , 1 , 64 15 10 F0 00 00 A9 0E 
1547753841.039808 , 65534 , 255 , 6 , 3 , 5C 53 1D 53 1D FF FF FF 
1547753841.040405 , 61184 , 6 , 0 , 6 , 64 0E 21 00 FF FF FF FF 
1547753841.041002 , 65265 , 255 , 71 , 6 , FF 00 00 FF FF FF FF FF 
1547753841.041601 , 61445 , 255 , 3 , 6 , FF FF FF FF FF FF FF FF 
1547753841.047587 , 61444 , 255 , 0 , 3 , F0 FF 7D 00 00 FF FF FF 
1547753841.057536 , 61443 , 255 , 0 , 3 , FF 00 00 FF 06 FF FF FF 
1547753841.058151 , 61184 , 255 , 0 , 3 , 64 06 00 7D FF FF FF FF 
1547753841.058682 , 126720 , 6 , 71 , 3 , 01 04 FF FF FF FF FF F1 
1547753841.059257 , 61184 , 0 , 6 , 1 , 64 15 10 F0 00 00 93 0E 
1547753841.059835 , 126720 , 6 , 3 , 3 , 01 01 FF FF FF FF FF F5 
1547753841.060456 , 61184 , 255 , 0 , 6 , 64 10 0B 0B 00 00 00 7D 
1547753841.060997 , 65271 , 255 , 0 , 6 , FF FF FF FF FF FF A1 00 
1547753841.067575 , 61444 , 255 , 0 , 3 , F0 FF 7D 00 00 FF FF FF 
1547753841.077525 , 61443 , 255 , 0 , 3 , FF 00 00 FF 06 FF FF FF 
1547753841.078098 , 61184 , 255 , 0 , 3 , 64 06 00 7D FF FF FF FF 
1547753841.07873 , 126720 , 6 , 3 , 3 , 01 01 FF FF FF FF FF F5 
1547753841.079276 , 61184 , 0 , 6 , 1 , 64 15 10 F0 00 00 93 0E 
1547753841.079853 , 65097 , 255 , 71 , 3 , FF FF FF FF FF FF FF FF 
1547753841.080409 , 65091 , 255 , 71 , 3 , FF FF FF FF FF FF FF FF 
1547753841.081008 , 65092 , 255 , 71 , 3 , 00 00 FF FF 3F FF FF FF 
1547753841.081631 , 65534 , 255 , 6 , 3 , 5C 27 1D 27 1D FF FF FF 
1547753841.087588 , 61444 , 255 , 0 , 3 , F0 FF 7D 00 00 FF FF FF 
1547753841.097539 , 61443 , 255 , 0 , 3 , FF 00 00 FF 06 FF FF FF 
1547753841.098157 , 61184 , 255 , 0 , 3 , 64 06 00 7D FF FF FF FF 
1547753841.098751 , 126720 , 6 , 3 , 3 , 01 01 FF FF FF FF FF F5 
1547753841.099304 , 61184 , 0 , 6 , 1 , 64 15 10 F0 00 00 93 0E 
1547753841.107609 , 61444 , 255 , 0 , 3 , F0 FF 7D 00 00 FF FF FF 
1547753841.112153 , 60928 , 255 , 71 , 6 , 4D 74 30 04 00 34 02 20 
1547753841.112725 , 60928 , 255 , 6 , 6 , 4D 74 30 04 00 0E 00 20 
1547753841.113304 , 60928 , 255 , 3 , 6 , 4D 74 30 04 00 03 02 20 
1547753841.117606 , 61443 , 255 , 0 , 3 , FF 00 00 FF 06 FF FF FF 
1547753841.11818 , 61184 , 255 , 0 , 3 , 64 06 00 7D FF FF FF FF 
1547753841.118805 , 126720 , 6 , 3 , 3 , 01 01 FF FF FF FF FF F5 
1547753841.119283 , 61184 , 0 , 6 , 1 , 64 15 10 F0 00 00 93 0E 
1547753841.119852 , 65265 , 255 , 71 , 6 , FF 00 00 FF FF FF FF FF 
1547753841.120412 , 65266 , 255 , 0 , 6 , 00 00 FF FF FF FF FF FF 
1547753841.121012 , 61445 , 255 , 3 , 6 , FF FF FF FF FF FF FF FF 
1547753841.127602 , 61444 , 255 , 0 , 3 , F0 FF 7D 00 00 FF FF FF 
1547753841.137581 , 61443 , 255 , 0 , 3 , FF 00 00 FF 06 FF FF FF 
1547753841.138152 , 61184 , 255 , 0 , 3 , 64 06 00 7D FF FF FF FF 
1547753841.13875 , 126720 , 6 , 3 , 3 , 01 01 FF FF FF FF FF F5 
1547753841.139303 , 61184 , 0 , 6 , 1 , 64 15 10 F0 00 00 93 0E 
1547753841.139877 , 61184 , 6 , 0 , 6 , 64 0E 2B 00 FF FF FF FF 
1547753841.147607 , 61444 , 255 , 0 , 3 , F0 FF 7D 00 00 FF FF FF 
1547753841.157582 , 61443 , 255 , 0 , 3 , FF 00 00 FF 06 FF FF FF 
1547753841.158178 , 61184 , 255 , 0 , 3 , 64 06 00 7D FF FF FF FF 
1547753841.158752 , 126720 , 6 , 71 , 3 , 01 04 FF FF FF FF FF F1 
1547753841.159253 , 61184 , 0 , 6 , 1 , 64 15 10 F0 00 00 93 0E 
1547753841.159853 , 126720 , 6 , 3 , 3 , 01 01 FF FF FF FF FF F5 
1547753841.160458 , 61184 , 255 , 0 , 6 , 64 10 0B 0B 00 00 00 7D 
1547753841.161023 , 65237 , 255 , 0 , 6 , FF FF FC FF FF FF FF FF 
1547753841.167632 , 61444 , 255 , 0 , 3 , F0 FF 7D 00 00 FF FF FF 
1547753841.177554 , 61443 , 255 , 0 , 3 , FF 00 00 FF 06 FF FF FF 
1547753841.178159 , 61184 , 255 , 0 , 3 , 64 06 00 7D FF FF FF FF 
1547753841.17873 , 126720 , 6 , 3 , 3 , 01 01 FF FF FF FF FF F5 
1547753841.179277 , 61184 , 0 , 6 , 1 , 64 15 10 F0 00 00 93 0E 
1547753841.187608 , 61444 , 255 , 0 , 3 , F0 FF 7D 00 00 FF FF FF 
1547753841.197585 , 61443 , 255 , 0 , 3 , FF 00 00 FF 06 FF FF FF 
1547753841.198154 , 61184 , 255 , 0 , 3 , 64 06 00 7D FF FF FF FF 
1547753841.198753 , 126720 , 6 , 3 , 3 , 01 01 FF FF FF FF FF F5 
1547753841.199304 , 61184 , 0 , 6 , 1 , 64 15 10 F0 00 00 93 0E 
1547753841.199831 , 65097 , 255 , 71 , 3 , FF FF FF FF FF FF FF FF 
1547753841.200415 , 64947 , 255 , 0 , 6 , FF FF 98 28 FF FF FF FF 
1547753841.201029 , 65091 , 255 , 71 , 3 , FF FF FF FF FF FF FF FF 
1547753841.201596 , 65092 , 255 , 71 , 3 , 00 00 FF FF 3F FF FF FF 
1547753841.202161 , 65534 , 255 , 6 , 3 , 5C 27 1D 27 1D FF FF FF 
1547753841.207581 , 61444 , 255 , 0 , 3 , F0 FF 7D 26 0F FF FF FF 
1547753841.217685 , 61443 , 255 , 0 , 3 , FF 00 00 FF 06 FF FF FF 
1547753841.218257 , 61184 , 255 , 0 , 3 , 64 06 E7 7C FF FF FF FF 
1547753841.218856 , 65266 , 255 , 0 , 6 , 00 00 FF FF FF FF FF FF 
1547753841.21943 , 126720 , 6 , 3 , 3 , 01 01 FF FF FF FF FF F5 
1547753841.220154 , 61184 , 0 , 6 , 1 , 64 15 10 F0 00 00 93 0E 
1547753841.227684 , 61444 , 255 , 0 , 3 , F0 FF 7D CE 17 FF FF FF 
1547753841.237659 , 61443 , 255 , 0 , 3 , FF 00 00 FF 06 FF FF FF 
1547753841.238232 , 61184 , 255 , 0 , 3 , 64 06 DE 7C FF FF FF FF 
1547753841.238806 , 61184 , 6 , 0 , 6 , 64 0E 35 00 FF FF FF FF 
1547753841.239378 , 126720 , 6 , 3 , 3 , 01 01 FF FF FF FF FF F5 
1547753841.240155 , 61184 , 0 , 6 , 1 , 64 15 10 F0 00 00 93 0E 
1547753841.240731 , 65265 , 255 , 71 , 6 , FF 00 00 FF FF FF FF FF 
1547753841.241331 , 61445 , 255 , 3 , 6 , FF FF FF FF FF FF FF FF 
1547753841.247684 , 61444 , 255 , 0 , 3 , F0 FF 7D F6 17 FF FF FF 
1547753841.257637 , 61443 , 255 , 0 , 3 , FF 00 00 FF 06 FF FF FF 
1547753841.258208 , 61184 , 255 , 0 , 3 , 64 06 DE 7C FF FF FF FF 
1547753841.258807 , 61184 , 255 , 0 , 6 , 64 10 00 00 00 00 00 7D 
1547753841.25938 , 126720 , 6 , 71 , 3 , 01 04 FF FF FF FF FF F1 
1547753841.259956 , 65247 , 255 , 0 , 6 , 89 26 1D FF FF FF FF FF 
1547753841.260483 , 126720 , 6 , 3 , 3 , 01 01 FF FF FF FF FF F5 
1547753841.261057 , 61184 , 0 , 6 , 1 , 64 15 10 F0 00 00 93 0E 
1547753841.267708 , 61444 , 255 , 0 , 3 , F0 FF 7D F6 17 FF FF FF 
1547753841.277663 , 61443 , 255 , 0 , 3 , FF 00 00 FF 06 FF FF FF 
1547753841.278236 , 61184 , 255 , 0 , 3 , 64 06 DE 7C FF FF FF FF 
1547753841.278809 , 65263 , 255 , 0 , 6 , FF FF FF 14 FF FF FF FA 
1547753841.279383 , 126720 , 6 , 3 , 3 , 01 01 FF FF FF FF FF F5 
1547753841.280431 , 61184 , 0 , 6 , 1 , 64 15 10 F0 00 00 93 0E 
1547753841.281009 , 65097 , 255 , 71 , 3 , FF FF FF FF FF FF FF FF 
1547753841.281606 , 65535 , 255 , 71 , 3 , 5D FF FF F3 FF FF FF FF 
1547753841.287673 , 61444 , 255 , 0 , 3 , F0 FF 7D F6 17 FF FF FF 
1547753841.297691 , 61443 , 255 , 0 , 3 , FF 00 00 FF 06 FF FF FF 
1547753841.298236 , 61184 , 255 , 0 , 3 , 64 06 DE 7C FF FF FF FF 
1547753841.30769 , 61444 , 255 , 0 , 3 , F0 FF 7D F6 17 FF FF FF 
1547753841.317709 , 61443 , 255 , 0 , 3 , FF 00 00 FF 06 FF FF FF 
1547753841.318288 , 61184 , 255 , 0 , 3 , 64 06 DE 7C FF FF FF FF 
1547753841.318884 , 65266 , 255 , 0 , 6 , 00 00 FF FF FF FF FF FF 
1547753841.32769 , 61444 , 255 , 0 , 3 , F0 FF 7D 1A 0C FF FF FF 
1547753841.337665 , 61443 , 255 , 0 , 3 , FF 00 00 FF 06 FF FF FF 
1547753841.338236 , 61184 , 255 , 0 , 3 , 64 06 EC 7C FF FF FF FF 
1547753841.33881 , 61184 , 6 , 0 , 6 , 64 0E 3F 00 FF FF FF FF 
1547753841.347692 , 61444 , 255 , 0 , 3 , F0 FF 7D 54 05 FF FF FF 
1547753841.357661 , 61443 , 255 , 0 , 3 , FF 00 00 FF 06 FF FF FF 
1547753841.358239 , 61184 , 255 , 0 , 3 , 64 06 F8 7C FF FF FF FF 
1547753841.358837 , 61184 , 255 , 0 , 6 , 64 10 00 00 00 00 00 7D 
1547753841.359409 , 65270 , 255 , 0 , 6 , FF 00 40 FF 00 FF FF FF 
1547753841.367691 , 61444 , 255 , 0 , 3 , F0 FF 7D 34 05 FF FF FF 
1547753841.377638 , 61443 , 255 , 0 , 3 , FF 00 00 FF 06 FF FF FF 
1547753841.378243 , 61184 , 255 , 0 , 3 , 64 06 F8 7C FF FF FF FF 
1547753841.387718 , 61444 , 255 , 0 , 3 , F0 FF 7D 34 05 FF FF FF 
1547753841.397689 , 61443 , 255 , 0 , 3 , FF 00 00 FF 06 FF FF FF 
1547753841.398266 , 61184 , 255 , 0 , 3 , 64 06 F8 7C FF FF FF FF 
1547753841.40769 , 61444 , 255 , 0 , 3 , F0 FF 7D 34 05 FF FF FF 
1547753841.408289 , 65530 , 255 , 0 , 6 , 02 2C 00 00 18 0C 00 00 
1547753841.417714 , 61443 , 255 , 0 , 3 , FF 00 00 FF 06 FF FF FF 
1547753841.418314 , 61184 , 255 , 0 , 3 , 64 06 F8 7C FF FF FF FF 
1547753841.418891 , 65266 , 255 , 0 , 6 , 00 00 FF FF FF FF FF FF 
1547753841.427692 , 61444 , 255 , 0 , 3 , F0 FF 7D 78 06 FF FF FF 
1547753841.437606 , 61443 , 255 , 0 , 3 , FF 00 00 FF 06 FF FF FF 
1547753841.438174 , 61184 , 255 , 0 , 3 , 64 06 F6 7C FF FF FF FF 
1547753841.438744 , 61184 , 6 , 0 , 6 , 64 0E 49 00 FF FF FF FF 
1547753841.439316 , 65269 , 255 , 0 , 6 , C8 FF FF FF FF 3B FF FF 
1547753841.447656 , 61444 , 255 , 0 , 3 , F0 FF 7D AA 06 FF FF FF 
1547753841.457688 , 61443 , 255 , 0 , 3 , FF 00 00 FF 06 FF FF FF 
1547753841.458264 , 61184 , 255 , 0 , 3 , 64 06 F5 7C FF FF FF FF 
1547753841.458864 , 61184 , 255 , 0 , 6 , 64 10 00 00 00 00 00 7D 
1547753841.467695 , 61444 , 255 , 0 , 3 , F0 FF 7D AC 06 FF FF FF 
1547753841.477666 , 61443 , 255 , 0 , 3 , FF 00 00 FF 06 FF FF FF 
1547753841.478242 , 61184 , 255 , 0 , 3 , 64 06 F5 7C FF FF FF FF 
1547753841.478814 , 65129 , 255 , 0 , 6 , 30 25 0E 27 FF FF 60 FE 
1547753841.487717 , 61444 , 255 , 0 , 3 , F0 FF 7D AC 06 FF FF FF 
1547753841.497667 , 61443 , 255 , 0 , 3 , FF 00 00 FF 06 FF FF FF 
1547753841.498243 , 61184 , 255 , 0 , 3 , 64 06 F5 7C FF FF FF FF 
1547753841.50769 , 61444 , 255 , 0 , 3 , F0 FF 7D AC 06 FF FF FF 
1547753841.508292 , 65247 , 255 , 0 , 6 , 81 04 1D FF FF FF FF FF 
1547753841.517693 , 61443 , 255 , 0 , 3 , FF 00 00 FF 06 FF FF FF 
1547753841.518268 , 61184 , 255 , 0 , 3 , 64 06 F5 7C FF FF FF FF 
1547753841.518868 , 65266 , 255 , 0 , 6 , 00 00 FF FF FF FF FF FF 
1547753841.527718 , 61444 , 255 , 0 , 3 , F0 FF 7D AC 06 FF FF FF 
1547753841.537686 , 61443 , 255 , 0 , 3 , FF 00 00 FF 06 FF FF FF 
1547753841.538262 , 61184 , 255 , 0 , 3 , 64 06 F5 7C FF FF FF FF 
1547753841.538835 , 61184 , 6 , 0 , 6 , 64 0E 53 06 FF FF FF FF 
1547753841.547736 , 61444 , 255 , 0 , 3 , F0 FF 7D 54 04 FF FF FF 
1547753841.557686 , 61443 , 255 , 0 , 3 , FF 00 00 FF 06 FF FF FF 
1547753841.558264 , 61184 , 255 , 0 , 3 , 64 06 F9 7C FF FF FF FF 
1547753841.55886 , 61184 , 255 , 0 , 6 , 64 10 00 00 00 00 00 7D 
1547753841.567713 , 61444 , 255 , 0 , 3 , F0 FF 7D 48 04 FF FF FF 
1547753841.577661 , 61443 , 255 , 0 , 3 , FF 00 00 FF 06 FF FF FF 
1547753841.578215 , 61184 , 255 , 0 , 3 , 64 06 F9 7C FF FF FF FF 
1547753841.58766 , 61444 , 255 , 0 , 3 , F0 FF 7D 48 04 FF FF FF 
1547753841.597673 , 61443 , 255 , 0 , 3 , FF 00 00 FF 06 FF FF FF 
1547753841.59824 , 61184 , 255 , 0 , 3 , 64 06 F9 7C FF FF FF FF 
1547753841.598814 , 64892 , 255 , 0 , 6 , F8 80 F0 F0 00 CF 03 FC 
1547753841.607741 , 61444 , 255 , 0 , 3 , F0 FF 7D 48 04 FF FF FF 
1547753841.617717 , 61443 , 255 , 0 , 3 , FF 00 00 FF 06 FF FF FF 
1547753841.618288 , 61184 , 255 , 0 , 3 , 64 06 F9 7C FF FF FF FF 
1547753841.618866 , 65266 , 255 , 0 , 6 , 00 00 FF FF FF FF FF FF 
1547753841.627717 , 61444 , 255 , 0 , 3 , F0 FF 7D FE 06 FF FF FF 
1547753841.637668 , 61443 , 255 , 0 , 3 , FF 00 00 FF 06 FF FF FF 
1547753841.638195 , 61184 , 255 , 0 , 3 , 64 06 F5 7C FF FF FF FF 
1547753841.638815 , 61184 , 6 , 0 , 6 , 64 0E 5D 06 FF FF FF FF 
1547753841.647716 , 61444 , 255 , 0 , 3 , F0 FF 7D 22 07 FF FF FF 
1547753841.657668 , 61443 , 255 , 0 , 3 , FF 00 00 FF 06 FF FF FF 
1547753841.658242 , 61184 , 255 , 0 , 3 , 64 06 F5 7C FF FF FF FF 
1547753841.65884 , 61184 , 255 , 0 , 6 , 64 10 00 00 00 00 00 7D 
1547753841.667717 , 61444 , 255 , 0 , 3 , F0 FF 7D 22 07 FF FF FF 
1547753841.677669 , 61443 , 255 , 0 , 3 , FF 00 00 FF 06 FF FF FF 
1547753841.678242 , 61184 , 255 , 0 , 3 , 64 06 F5 7C FF FF FF FF 
1547753841.687719 , 61444 , 255 , 0 , 3 , F0 FF 7D 22 07 FF FF FF 
1547753841.697669 , 61443 , 255 , 0 , 3 , FF 00 00 FF 06 FF FF FF 
1547753841.698242 , 61184 , 255 , 0 , 3 , 64 06 F5 7C FF FF FF FF 
1547753841.698817 , 64947 , 255 , 0 , 6 , FF FF 8C 28 FF FF FF FF 
1547753841.699392 , 61184 , 255 , 0 , 7 , 64 07 00 00 FF FF FF FF 
1547753841.70772 , 61444 , 255 , 0 , 3 , F0 FF 7D 22 07 FF FF FF 
1547753841.717723 , 61443 , 255 , 0 , 3 , FF 00 00 FF 06 FF FF FF 
1547753841.718294 , 61184 , 255 , 0 , 3 , 64 06 F5 7C FF FF FF FF 
1547753841.71887 , 65266 , 255 , 0 , 6 , 00 00 FF FF FF FF FF FF 
1547753841.727722 , 61444 , 255 , 0 , 3 , F0 FF 7D 22 06 FF FF FF 
1547753841.737673 , 61443 , 255 , 0 , 3 , FF 00 00 FF 06 FF FF FF 
1547753841.738244 , 61184 , 255 , 0 , 3 , 64 06 F6 7C FF FF FF FF 
1547753841.738845 , 61184 , 6 , 0 , 6 , 64 0E 67 06 FF FF FF FF 
1547753841.747725 , 61444 , 255 , 0 , 3 , F0 FF 7D FA 05 FF FF FF 
1547753841.757697 , 61443 , 255 , 0 , 3 , FF 00 00 FF 06 FF FF FF 
1547753841.758271 , 61184 , 255 , 0 , 3 , 64 06 F7 7C FF FF FF FF 
1547753841.758844 , 61184 , 255 , 0 , 6 , 64 10 00 00 00 00 00 7D 
1547753841.759443 , 65247 , 255 , 0 , 6 , 81 02 1D FF FF FF FF FF 
1547753841.76773 , 61444 , 255 , 0 , 3 , F0 FF 7D FA 05 FF FF FF 
1547753841.777705 , 61443 , 255 , 0 , 3 , FF 00 00 FF 06 FF FF FF 
1547753841.778269 , 61184 , 255 , 0 , 3 , 64 06 F7 7C FF FF FF FF 
1547753841.778844 , 65263 , 255 , 0 , 6 , FF FF FF 3B FF FF FF FA 
1547753841.787747 , 61444 , 255 , 0 , 3 , F0 FF 7D 80 08 FF FF FF 
1547753841.797675 , 61443 , 255 , 0 , 3 , FF 00 00 FF 06 FF FF FF 
1547753841.798246 , 61184 , 255 , 0 , 3 , 64 06 F2 7C FF FF FF FF 
1547753841.807747 , 61444 , 255 , 0 , 3 , FE FF 7D 26 08 FF FF FF 
1547753841.817701 , 61443 , 255 , 0 , 3 , FF 00 64 FF 06 FF FF FF 
1547753841.81827 , 61184 , 255 , 0 , 3 , 64 06 8C 7D FF FF FF FF 
1547753841.818871 , 65266 , 255 , 0 , 6 , 20 00 FF FF FF FF FF FF 
1547753841.827721 , 61444 , 255 , 0 , 3 , FE FF B8 CE 06 FF FF FF 
