Time , PGN , Source Adress , Destionation Address , Prioirty , Data
1547755053.088463 , 61444 , 255 , 0 , 3 , F0 FF 7D 00 00 FF FF FF 
1547755053.089037 , 65247 , 255 , 0 , 6 , 7D 26 1D FF FF FF FF FF 
1547755053.091815 , 60928 , 255 , 0 , 6 , 56 F5 29 04 00 00 02 20 
1547755053.092386 , 60160 , 255 , 0 , 7 , 05 C0 5D 00 00 FF FF FF 
1547755053.097437 , 126720 , 6 , 3 , 3 , 01 01 FF FF FF FF FF F5 
1547755053.097986 , 61184 , 0 , 6 , 1 , 64 15 10 F0 00 00 A9 0E 
1547755053.098559 , 61443 , 255 , 0 , 3 , FF 00 00 FF 06 FF FF FF 
1547755053.099136 , 61184 , 255 , 0 , 3 , 64 06 00 7D FF FF FF FF 
1547755053.099734 , 65266 , 255 , 0 , 6 , 00 00 FF FF FF FF FF FF 
1547755053.108482 , 61444 , 255 , 0 , 3 , F0 FF 7D 00 00 FF FF FF 
1547755053.117427 , 126720 , 6 , 3 , 3 , 01 01 FF FF FF FF FF F5 
1547755053.117976 , 61184 , 0 , 6 , 1 , 64 15 10 F0 00 00 93 0E 
1547755053.118549 , 61443 , 255 , 0 , 3 , FF 00 00 FF 06 FF FF FF 
1547755053.119126 , 61184 , 255 , 0 , 3 , 64 06 00 7D FF FF FF FF 
1547755053.119698 , 65534 , 255 , 6 , 3 , 5C 27 1D 27 1D FF FF FF 
1547755053.120275 , 61184 , 6 , 0 , 6 , 64 0E 21 00 FF FF FF FF 
1547755053.120848 , 65265 , 255 , 71 , 6 , FF 00 00 FF FF FF FF FF 
1547755053.121447 , 61445 , 255 , 3 , 6 , FF FF FF FF FF FF FF FF 
1547755053.128447 , 61444 , 255 , 0 , 3 , F0 FF 7D 00 00 FF FF FF 
1547755053.137292 , 126720 , 6 , 71 , 3 , 01 04 FF FF FF FF FF F1 
1547755053.137915 , 126720 , 6 , 3 , 3 , 01 01 FF FF FF FF FF F5 
1547755053.138465 , 61184 , 0 , 6 , 1 , 64 15 10 F0 00 00 93 0E 
1547755053.139041 , 61184 , 255 , 0 , 3 , 64 06 00 7D FF FF FF FF 
1547755053.139613 , 61443 , 255 , 0 , 3 , FF 00 00 FF 06 FF FF FF 
1547755053.14019 , 61184 , 255 , 0 , 6 , 64 10 0B 0B 00 00 00 7D 
1547755053.140763 , 65271 , 255 , 0 , 6 , FF FF FF FF FF FF AD 00 
1547755053.148433 , 61444 , 255 , 0 , 3 , F0 FF 7D 00 00 FF FF FF 
1547755053.157407 , 126720 , 6 , 3 , 3 , 01 01 FF FF FF FF FF F5 
1547755053.157956 , 61184 , 0 , 6 , 1 , 64 15 10 F0 00 00 93 0E 
1547755053.158529 , 61443 , 255 , 0 , 3 , FF 00 00 FF 07 FF FF FF 
1547755053.159131 , 61184 , 255 , 0 , 3 , 64 06 00 7D FF FF FF FF 
1547755053.159704 , 65097 , 255 , 71 , 3 , FF FF FF FF FF FF FF FF 
1547755053.160281 , 65091 , 255 , 71 , 3 , FF FF FF FF FF FF FF FF 
1547755053.160905 , 65092 , 255 , 71 , 3 , 00 00 FF FF 3F FF FF FF 
1547755053.168423 , 61444 , 255 , 0 , 3 , F0 FF 7D 00 00 FF FF FF 
1547755053.177398 , 126720 , 6 , 3 , 3 , 01 01 FF FF FF FF FF F5 
1547755053.177946 , 61184 , 0 , 6 , 1 , 64 15 10 F0 00 00 A9 0E 
1547755053.178519 , 61443 , 255 , 0 , 3 , FF 00 00 FF 06 FF FF FF 
1547755053.179096 , 61184 , 255 , 0 , 3 , 64 06 00 7D FF FF FF FF 
1547755053.188442 , 61444 , 255 , 0 , 3 , F0 FF 7D 00 00 FF FF FF 
1547755053.191065 , 60928 , 255 , 71 , 6 , 4D 74 30 04 00 34 02 20 
1547755053.191637 , 60928 , 255 , 6 , 6 , 4D 74 30 04 00 0E 00 20 
1547755053.192214 , 60928 , 255 , 3 , 6 , 4D 74 30 04 00 03 02 20 
1547755053.197388 , 126720 , 6 , 3 , 3 , 01 01 FF FF FF FF FF F5 
1547755053.197936 , 61184 , 0 , 6 , 1 , 64 15 10 F0 00 00 93 0E 
1547755053.198509 , 61443 , 255 , 0 , 3 , FF 00 00 FF 07 FF FF FF 
1547755053.199111 , 61184 , 255 , 0 , 3 , 64 06 00 7D FF FF FF FF 
1547755053.199658 , 65534 , 255 , 6 , 3 , 5C 27 1D 27 1D FF FF FF 
1547755053.200232 , 65265 , 255 , 71 , 6 , FF 00 00 FF FF FF FF FF 
1547755053.200808 , 65266 , 255 , 0 , 6 , 00 00 FF FF FF FF FF FF 
1547755053.201411 , 61445 , 255 , 3 , 6 , FF FF FF FF FF FF FF FF 
1547755053.208432 , 61444 , 255 , 0 , 3 , F0 FF 7D 00 00 FF FF FF 
1547755053.217377 , 126720 , 6 , 3 , 3 , 01 01 FF FF FF FF FF F5 
1547755053.217926 , 61184 , 0 , 6 , 1 , 64 15 10 F0 00 00 A9 0E 
1547755053.218499 , 61443 , 255 , 0 , 3 , FF 00 00 FF 07 FF FF FF 
1547755053.219101 , 61184 , 255 , 0 , 3 , 64 06 00 7D FF FF FF FF 
1547755053.219673 , 61184 , 6 , 0 , 6 , 64 0E 2B 00 FF FF FF FF 
1547755053.228397 , 61444 , 255 , 0 , 3 , F0 FF 7D 00 00 FF FF FF 
1547755053.237267 , 126720 , 6 , 71 , 3 , 01 04 FF FF FF FF FF F1 
1547755053.237866 , 126720 , 6 , 3 , 3 , 01 01 FF FF FF FF FF F5 
1547755053.238416 , 61184 , 0 , 6 , 1 , 64 15 10 F0 00 00 A9 0E 
1547755053.238991 , 61184 , 255 , 0 , 3 , 64 06 00 7D FF FF FF FF 
1547755053.239563 , 61443 , 255 , 0 , 3 , FF 00 00 FF 06 FF FF FF 
1547755053.24014 , 65534 , 255 , 6 , 3 , 5C 53 1D 53 1D FF FF FF 
1547755053.240713 , 61184 , 255 , 0 , 6 , 64 10 0B 0B 00 00 00 7D 
1547755053.241287 , 65237 , 255 , 0 , 6 , FF FF FC FF FF FF FF FF 
1547755053.248386 , 61444 , 255 , 0 , 3 , F0 FF 7D 00 00 FF FF FF 
1547755053.257371 , 126720 , 6 , 3 , 3 , 01 01 FF FF FF FF FF F5 
1547755053.257906 , 61184 , 0 , 6 , 1 , 64 15 10 F0 00 00 93 0E 
1547755053.258504 , 61443 , 255 , 0 , 3 , FF 00 00 FF 06 FF FF FF 
1547755053.259081 , 61184 , 255 , 0 , 3 , 64 06 00 7D FF FF FF FF 
1547755053.268377 , 61444 , 255 , 0 , 3 , F0 FF 7D 00 00 FF FF FF 
1547755053.277334 , 126720 , 6 , 3 , 3 , 01 01 FF FF FF FF FF F5 
1547755053.277882 , 61184 , 0 , 6 , 1 , 64 15 10 F0 00 00 93 0E 
1547755053.278452 , 61443 , 255 , 0 , 3 , FF 00 00 FF 06 FF FF FF 
1547755053.279054 , 61184 , 255 , 0 , 3 , 64 06 00 7D FF FF FF FF 
1547755053.279603 , 65097 , 255 , 71 , 3 , FF FF FF FF FF FF FF FF 
1547755053.280179 , 64947 , 255 , 0 , 6 , FF FF 78 29 FF FF FF FF 
1547755053.280793 , 65091 , 255 , 71 , 3 , FF FF FF FF FF FF FF FF 
1547755053.281392 , 65092 , 255 , 71 , 3 , 00 00 FF FF 3F FF FF FF 
1547755053.28197 , 65534 , 255 , 6 , 3 , 5C 27 1D 27 1D FF FF FF 
1547755053.288391 , 61444 , 255 , 0 , 3 , F0 FF 7D 00 00 FF FF FF 
1547755053.297338 , 126720 , 6 , 3 , 3 , 01 01 FF FF FF FF FF F5 
1547755053.297886 , 61184 , 0 , 6 , 1 , 64 15 10 F0 00 00 93 0E 
1547755053.298459 , 61443 , 255 , 0 , 3 , FF 00 00 FF 06 FF FF FF 
1547755053.299036 , 61184 , 255 , 0 , 3 , 64 06 00 7D FF FF FF FF 
1547755053.299634 , 65266 , 255 , 0 , 6 , 00 00 FF FF FF FF FF FF 
1547755053.308406 , 61444 , 255 , 0 , 3 , F0 FF 7D 40 03 FF FF FF 
1547755053.317727 , 126720 , 6 , 3 , 3 , 01 01 FF FF FF FF FF F5 
1547755053.318401 , 61443 , 255 , 0 , 3 , FF 00 00 FF 06 FF FF FF 
1547755053.318975 , 61184 , 0 , 6 , 1 , 64 15 10 F0 00 00 93 0E 
1547755053.319549 , 61184 , 255 , 0 , 3 , 64 06 FB 7C FF FF FF FF 
1547755053.3201 , 61184 , 6 , 0 , 6 , 64 0E 35 00 FF FF FF FF 
1547755053.320699 , 65265 , 255 , 71 , 6 , FF 00 00 FF FF FF FF FF 
1547755053.321301 , 61445 , 255 , 3 , 6 , FF FF FF FF FF FF FF FF 
1547755053.328447 , 61444 , 255 , 0 , 3 , F0 FF 7D 1E 05 FF FF FF 
1547755053.337617 , 126720 , 6 , 71 , 3 , 01 04 FF FF FF FF FF F1 
1547755053.338217 , 126720 , 6 , 3 , 3 , 01 01 FF FF FF FF FF F5 
1547755053.338816 , 61184 , 255 , 0 , 3 , 64 06 F8 7C FF FF FF FF 
1547755053.339391 , 61443 , 255 , 0 , 3 , FF 00 00 FF 07 FF FF FF 
1547755053.33994 , 61184 , 0 , 6 , 1 , 64 15 10 F0 00 00 93 0E 
1547755053.340538 , 61184 , 255 , 0 , 6 , 64 10 00 00 00 00 00 7D 
1547755053.341115 , 65247 , 255 , 0 , 6 , 7D 26 1D FF FF FF FF FF 
1547755053.348408 , 61444 , 255 , 0 , 3 , F0 FF 7D 26 05 FF FF FF 
1547755053.357982 , 126720 , 6 , 3 , 3 , 01 01 FF FF FF FF FF F5 
1547755053.358555 , 61443 , 255 , 0 , 3 , FF 00 00 FF 07 FF FF FF 
1547755053.359155 , 61184 , 255 , 0 , 3 , 64 06 F8 7C FF FF FF FF 
1547755053.359703 , 61184 , 0 , 6 , 1 , 64 15 10 F0 00 00 A9 0E 
1547755053.360281 , 65097 , 255 , 71 , 3 , FF FF FF FF FF FF FF FF 
1547755053.360855 , 65263 , 255 , 0 , 6 , FF FF FF 00 FF FF FF FA 
1547755053.368402 , 61444 , 255 , 0 , 3 , F0 FF 7D 26 05 FF FF FF 
1547755053.378371 , 61443 , 255 , 0 , 3 , FF 00 00 FF 06 FF FF FF 
1547755053.378971 , 61184 , 255 , 0 , 3 , 64 06 F8 7C FF FF FF FF 
1547755053.388417 , 61444 , 255 , 0 , 3 , F0 FF 7D F2 08 FF FF FF 
1547755053.398462 , 61443 , 255 , 0 , 3 , FF 00 00 FF 06 FF FF FF 
1547755053.399036 , 61184 , 255 , 0 , 3 , 64 06 F2 7C FF FF FF FF 
1547755053.399609 , 65266 , 255 , 0 , 6 , 00 00 FF FF FF FF FF FF 
1547755053.408457 , 61444 , 255 , 0 , 3 , FE FF 7D E4 06 FF FF FF 
1547755053.418352 , 61443 , 255 , 0 , 3 , FF 00 64 FF 07 FF FF FF 
1547755053.418926 , 61184 , 255 , 0 , 3 , 64 06 8C 7D FF FF FF FF 
1547755053.419524 , 61184 , 6 , 0 , 6 , 64 0E 3F 00 FF FF FF FF 
1547755053.428422 , 61444 , 255 , 0 , 3 , FE FF B7 2C 06 FF FF FF 
1547755053.438368 , 61443 , 255 , 0 , 3 , FF 00 64 FF 07 FF FF FF 
1547755053.438941 , 61184 , 255 , 0 , 3 , 64 06 8C 7D FF FF FF FF 
1547755053.439539 , 61184 , 255 , 0 , 6 , 64 10 00 00 00 00 00 7D 
1547755053.440115 , 65270 , 255 , 0 , 6 , FF 00 42 FF 00 FF FF FF 
1547755053.448436 , 61444 , 255 , 0 , 3 , FE FF B7 8A 05 FF FF FF 
1547755053.458357 , 61443 , 255 , 0 , 3 , FF 00 64 FF 06 FF FF FF 
1547755053.458931 , 61184 , 255 , 0 , 3 , 64 06 8C 7D FF FF FF FF 
1547755053.468377 , 61444 , 255 , 0 , 3 , FE FF B6 D6 04 FF FF FF 
1547755053.478347 , 61443 , 255 , 0 , 3 , FF 00 64 FF 07 FF FF FF 
1547755053.478921 , 61184 , 255 , 0 , 3 , 64 06 8C 7D FF FF FF FF 
1547755053.488391 , 61444 , 255 , 0 , 3 , FE FF B6 A0 05 FF FF FF 
1547755053.488966 , 65530 , 255 , 0 , 6 , 02 2C 00 00 18 0C 00 00 
1547755053.498411 , 61443 , 255 , 0 , 3 , FF 00 64 FF 06 FF FF FF 
1547755053.498986 , 61184 , 255 , 0 , 3 , 64 06 8C 7D FF FF FF FF 
1547755053.499559 , 65266 , 255 , 0 , 6 , 16 00 FF FF FF FF FF FF 
1547755053.508382 , 61444 , 255 , 0 , 3 , FE FF B6 D2 06 FF FF FF 
1547755053.518302 , 61443 , 255 , 0 , 3 , FF 00 64 FF 06 FF FF FF 
1547755053.518876 , 61184 , 255 , 0 , 3 , 64 06 8C 7D FF FF FF FF 
1547755053.519475 , 61184 , 6 , 0 , 6 , 64 0E 49 00 FF FF FF FF 
1547755053.520026 , 65269 , 255 , 0 , 6 , C8 FF FF FF FF 3C FF FF 
1547755053.528346 , 61444 , 255 , 0 , 3 , FE FF B7 6A 07 FF FF FF 
1547755053.538341 , 61443 , 255 , 0 , 3 , FF 00 64 FF 07 FF FF FF 
1547755053.538916 , 61184 , 255 , 0 , 3 , 64 06 8C 7D FF FF FF FF 
1547755053.539489 , 61184 , 255 , 0 , 6 , 64 10 00 00 00 00 00 7D 
1547755053.548337 , 61444 , 255 , 0 , 3 , FE FF B7 78 07 FF FF FF 
1547755053.558307 , 61443 , 255 , 0 , 3 , FF 00 64 FF 07 FF FF FF 
1547755053.558881 , 61184 , 255 , 0 , 3 , 64 06 8C 7D FF FF FF FF 
1547755053.559454 , 65129 , 255 , 0 , 6 , 62 25 CC 27 FF FF 60 FE 
1547755053.568352 , 61444 , 255 , 0 , 3 , FE FF B7 4A 07 FF FF FF 
1547755053.578422 , 61443 , 255 , 0 , 3 , FF 00 64 FF 07 FF FF FF 
1547755053.578996 , 61184 , 255 , 0 , 3 , 64 06 8C 7D FF FF FF FF 
1547755053.588316 , 61444 , 255 , 0 , 3 , FE FF B7 FA 06 FF FF FF 
1547755053.588891 , 65247 , 255 , 0 , 6 , 81 20 1C FF FF FF FF FF 
1547755053.598311 , 61443 , 255 , 0 , 3 , FF 00 64 FF 07 FF FF FF 
1547755053.598886 , 61184 , 255 , 0 , 3 , 64 06 8C 7D FF FF FF FF 
1547755053.599459 , 65266 , 255 , 0 , 6 , 1C 00 FF FF FF FF FF FF 
1547755053.608381 , 61444 , 255 , 0 , 3 , FE FF B7 C6 06 FF FF FF 
1547755053.618329 , 61443 , 255 , 0 , 3 , FF 00 64 FF 07 FF FF FF 
1547755053.618901 , 61184 , 255 , 0 , 3 , 64 06 8C 7D FF FF FF FF 
1547755053.619476 , 61184 , 6 , 0 , 6 , 64 0E 53 06 FF FF FF FF 
1547755053.628372 , 61444 , 255 , 0 , 3 , FE FF B7 2E 06 FF FF FF 
1547755053.638319 , 61443 , 255 , 0 , 3 , FF 00 64 FF 07 FF FF FF 
1547755053.638891 , 61184 , 255 , 0 , 3 , 64 06 8C 7D FF FF FF FF 
1547755053.639488 , 61184 , 255 , 0 , 6 , 64 10 00 00 00 00 00 7D 
1547755053.648388 , 61444 , 255 , 0 , 3 , FE FF B7 62 05 FF FF FF 
1547755053.658331 , 61443 , 255 , 0 , 3 , FF 00 64 FF 07 FF FF FF 
1547755053.65888 , 61184 , 255 , 0 , 3 , 64 06 8C 7D FF FF FF FF 
1547755053.668351 , 61444 , 255 , 0 , 3 , FE FF B6 18 05 FF FF FF 
1547755053.678323 , 61443 , 255 , 0 , 3 , FF 00 64 FF 06 FF FF FF 
1547755053.678923 , 61184 , 255 , 0 , 3 , 64 06 8C 7D FF FF FF FF 
1547755053.679471 , 64892 , 255 , 0 , 6 , F8 80 F0 F0 00 CF 03 FC 
1547755053.688343 , 61444 , 255 , 0 , 3 , FE FF B6 EC 08 FF FF FF 
1547755053.698314 , 61443 , 255 , 0 , 3 , FF 00 64 FF 07 FF FF FF 
1547755053.698887 , 61184 , 255 , 0 , 3 , 64 06 8C 7D FF FF FF FF 
1547755053.699458 , 65266 , 255 , 0 , 6 , 25 00 FF FF FF FF FF FF 
1547755053.708308 , 61444 , 255 , 0 , 3 , FE FF B8 A8 0B FF FF FF 
1547755053.718303 , 61443 , 255 , 0 , 3 , FF 00 64 FF 07 FF FF FF 
1547755053.718876 , 61184 , 255 , 0 , 3 , 64 06 8C 7D FF FF FF FF 
1547755053.71945 , 61184 , 6 , 0 , 6 , 64 0E 5D 06 FF FF FF FF 
1547755053.728296 , 61444 , 255 , 0 , 3 , FE FF BA 1C 0C FF FF FF 
1547755053.738267 , 61443 , 255 , 0 , 3 , FF 00 64 FF 07 FF FF FF 
1547755053.738841 , 61184 , 255 , 0 , 3 , 64 06 8C 7D FF FF FF FF 
1547755053.739439 , 61184 , 255 , 0 , 6 , 64 10 00 00 00 00 00 7D 
1547755053.748311 , 61444 , 255 , 0 , 3 , FE FF BB C2 0B FF FF FF 
1547755053.758256 , 61443 , 255 , 0 , 3 , FF 00 64 FF 06 FF FF FF 
1547755053.758857 , 61184 , 255 , 0 , 3 , 64 06 8C 7D FF FF FF FF 
1547755053.768453 , 61444 , 255 , 0 , 3 , FE FF BA 7C 0A FF FF FF 
1547755053.778272 , 61443 , 255 , 0 , 3 , FF 00 64 FF 06 FF FF FF 
1547755053.778873 , 61184 , 255 , 0 , 3 , 64 06 8C 7D FF FF FF FF 
1547755053.779444 , 64947 , 255 , 0 , 6 , FF FF 5E 29 FF FF FF FF 
1547755053.780024 , 61184 , 255 , 0 , 7 , 64 07 00 00 FF FF FF FF 
1547755053.788316 , 61444 , 255 , 0 , 3 , FE FF B9 52 09 FF FF FF 
1547755053.798312 , 61443 , 255 , 0 , 3 , FF 00 64 FF 07 FF FF FF 
1547755053.798885 , 61184 , 255 , 0 , 3 , 64 06 8C 7D FF FF FF FF 
1547755053.799486 , 65266 , 255 , 0 , 6 , 28 00 FF FF FF FF FF FF 
1547755053.808281 , 61444 , 255 , 0 , 3 , FE FF B9 0A 0E FF FF FF 
1547755053.818252 , 61443 , 255 , 0 , 3 , FF 00 64 FF 07 FF FF FF 
1547755053.818825 , 61184 , 255 , 0 , 3 , 64 06 8C 7D FF FF FF FF 
1547755053.8194 , 61184 , 6 , 0 , 6 , 64 0E 67 06 FF FF FF FF 
1547755053.82827 , 61444 , 255 , 0 , 3 , FE FF BC 56 0F FF FF FF 
1547755053.838199 , 61443 , 255 , 0 , 3 , FF 00 64 FF 07 FF FF FF 
1547755053.838816 , 61184 , 255 , 0 , 3 , 64 06 8C 7D FF FF FF FF 
1547755053.839343 , 61184 , 255 , 0 , 6 , 64 10 00 00 00 00 00 7D 
1547755053.839992 , 65247 , 255 , 0 , 6 , 83 20 1C FF FF FF FF FF 
1547755053.848344 , 61444 , 255 , 0 , 3 , FE FF BC 12 0F FF FF FF 
1547755053.858335 , 61443 , 255 , 0 , 3 , FF 00 64 FF 07 FF FF FF 
1547755053.858907 , 61184 , 255 , 0 , 3 , 64 06 8C 7D FF FF FF FF 
1547755053.859479 , 65263 , 255 , 0 , 6 , FF FF FF 44 FF FF FF FA 
1547755053.868329 , 61444 , 255 , 0 , 3 , FE FF BC 42 0D FF FF FF 
1547755053.878224 , 61443 , 255 , 0 , 3 , FF 00 64 FF 06 FF FF FF 
1547755053.878795 , 61184 , 255 , 0 , 3 , 64 06 8C 7D FF FF FF FF 
1547755053.888244 , 61444 , 255 , 0 , 3 , FE FF BB C4 0E FF FF FF 
1547755053.898214 , 61443 , 255 , 0 , 3 , FF 00 64 FF 06 FF FF FF 
1547755053.898755 , 61184 , 255 , 0 , 3 , 64 06 8C 7D FF FF FF FF 
1547755053.899386 , 65266 , 255 , 0 , 6 , 41 00 FF FF FF FF FF FF 
1547755053.908285 , 61444 , 255 , 0 , 3 , FE FF BC FC 0F FF FF FF 
